352036.727000,6259109.661000
352038.727000,6259109.661000
352040.727000,6259109.661000
352042.727000,6259109.661000
352042.727000,6259111.661000
352042.727000,6259113.661000
352042.727000,6259115.661000
352042.727000,6259117.661000
352042.727000,6259119.661000
352042.727000,6259121.661000
352044.727000,6259121.661000
352046.727000,6259121.661000
352046.727000,6259119.661000
352048.727000,6259119.661000
352050.727000,6259119.661000
352050.727000,6259121.661000
352052.727000,6259121.661000
352054.727000,6259121.661000
352054.727000,6259119.661000
352054.727000,6259117.661000
352054.727000,6259115.661000
352056.727000,6259115.661000
352058.727000,6259115.661000
352060.727000,6259115.661000
352062.727000,6259115.661000
352064.727000,6259115.661000
352066.727000,6259115.661000
352068.727000,6259115.661000
352070.727000,6259115.661000
352070.727000,6259113.661000
352070.727000,6259111.661000
352070.727000,6259109.661000
352072.727000,6259109.661000
352074.727000,6259109.661000
352074.727000,6259111.661000
352074.727000,6259113.661000
352074.727000,6259115.661000
352076.727000,6259115.661000
352076.727000,6259117.661000
352076.727000,6259119.661000
352076.727000,6259121.661000
352076.727000,6259123.661000
352076.727000,6259125.661000
352076.727000,6259127.661000
352076.727000,6259129.661000
352076.727000,6259131.661000
352076.727000,6259133.661000
352076.727000,6259135.661000
352076.727000,6259137.661000
352076.727000,6259139.661000
352076.727000,6259141.661000
352076.727000,6259143.661000
352076.727000,6259145.661000
352076.727000,6259147.661000
352076.727000,6259149.661000
352076.727000,6259151.661000
352076.727000,6259153.661000
352076.727000,6259155.661000
352076.727000,6259157.661000
352076.727000,6259159.661000
352076.727000,6259161.661000
352076.727000,6259163.661000
352076.727000,6259165.661000
352076.727000,6259167.661000
352076.727000,6259169.661000
352076.727000,6259171.661000
352076.727000,6259173.661000
352076.727000,6259175.661000
352076.727000,6259177.661000
352076.727000,6259179.661000
352076.727000,6259181.661000
352076.727000,6259183.661000
352076.727000,6259185.661000
352076.727000,6259187.661000
352076.727000,6259189.661000
352076.727000,6259191.661000
352076.727000,6259193.661000
352076.727000,6259195.661000
352076.727000,6259197.661000
352076.727000,6259199.661000
352076.727000,6259201.661000
352076.727000,6259203.661000
352076.727000,6259205.661000
352076.727000,6259207.661000
352076.727000,6259209.661000
352076.727000,6259211.661000
352076.727000,6259213.661000
352076.727000,6259215.661000
352076.727000,6259217.661000
352076.727000,6259219.661000
352076.727000,6259221.661000
352076.727000,6259223.661000
352076.727000,6259225.661000
352076.727000,6259227.661000
352076.727000,6259229.661000
352076.727000,6259231.661000
352076.727000,6259233.661000
352076.727000,6259235.661000
352076.727000,6259237.661000
352076.727000,6259239.661000
352076.727000,6259241.661000
352076.727000,6259243.661000
352076.727000,6259245.661000
352076.727000,6259247.661000
352076.727000,6259249.661000
352076.727000,6259251.661000
352076.727000,6259253.661000
352076.727000,6259255.661000
352076.727000,6259257.661000
352076.727000,6259259.661000
352076.727000,6259261.661000
352076.727000,6259263.661000
352076.727000,6259265.661000
352076.727000,6259267.661000
352076.727000,6259269.661000
352076.727000,6259271.661000
352076.727000,6259273.661000
352076.727000,6259275.661000
352076.727000,6259277.661000
352076.727000,6259279.661000
352076.727000,6259281.661000
352076.727000,6259283.661000
352076.727000,6259285.661000
352076.727000,6259287.661000
352076.727000,6259289.661000
352076.727000,6259291.661000
352076.727000,6259293.661000
352076.727000,6259295.661000
352076.727000,6259297.661000
352076.727000,6259299.661000
352076.727000,6259301.661000
352076.727000,6259303.661000
352076.727000,6259305.661000
352076.727000,6259307.661000
352076.727000,6259309.661000
352076.727000,6259311.661000
352076.727000,6259313.661000
352076.727000,6259315.661000
352076.727000,6259317.661000
352076.727000,6259319.661000
352076.727000,6259321.661000
352076.727000,6259323.661000
352076.727000,6259325.661000
352076.727000,6259327.661000
352076.727000,6259329.661000
352076.727000,6259331.661000
352076.727000,6259333.661000
352076.727000,6259335.661000
352076.727000,6259337.661000
352076.727000,6259339.661000
352076.727000,6259341.661000
352076.727000,6259343.661000
352076.727000,6259345.661000
352076.727000,6259347.661000
352076.727000,6259349.661000
352076.727000,6259351.661000
352076.727000,6259353.661000
352076.727000,6259355.661000
352076.727000,6259357.661000
352076.727000,6259359.661000
352076.727000,6259361.661000
352076.727000,6259363.661000
352076.727000,6259365.661000
352076.727000,6259367.661000
352076.727000,6259369.661000
352076.727000,6259371.661000
352076.727000,6259373.661000
352076.727000,6259375.661000
352076.727000,6259377.661000
352076.727000,6259379.661000
352076.727000,6259381.661000
352076.727000,6259383.661000
352076.727000,6259385.661000
352076.727000,6259387.661000
352076.727000,6259389.661000
352076.727000,6259391.661000
352076.727000,6259393.661000
352076.727000,6259395.661000
352076.727000,6259397.661000
352076.727000,6259399.661000
352076.727000,6259401.661000
352076.727000,6259403.661000
352076.727000,6259405.661000
352076.727000,6259407.661000
352076.727000,6259409.661000
352076.727000,6259411.661000
352076.727000,6259413.661000
352076.727000,6259415.661000
352076.727000,6259417.661000
352076.727000,6259419.661000
352076.727000,6259421.661000
352076.727000,6259423.661000
352076.727000,6259425.661000
352076.727000,6259427.661000
352076.727000,6259429.661000
352076.727000,6259431.661000
352076.727000,6259433.661000
352076.727000,6259435.661000
352076.727000,6259437.661000
352076.727000,6259439.661000
352076.727000,6259441.661000
352076.727000,6259443.661000
352076.727000,6259445.661000
352076.727000,6259447.661000
352076.727000,6259449.661000
352076.727000,6259451.661000
352076.727000,6259453.661000
352076.727000,6259455.661000
352076.727000,6259457.661000
352076.727000,6259459.661000
352076.727000,6259461.661000
352076.727000,6259463.661000
352076.727000,6259465.661000
352076.727000,6259467.661000
352076.727000,6259469.661000
352076.727000,6259471.661000
352076.727000,6259473.661000
352076.727000,6259475.661000
352076.727000,6259477.661000
352076.727000,6259479.661000
352076.727000,6259481.661000
352076.727000,6259483.661000
352076.727000,6259485.661000
352076.727000,6259487.661000
352076.727000,6259489.661000
352076.727000,6259491.661000
352076.727000,6259493.661000
352076.727000,6259495.661000
352076.727000,6259497.661000
352076.727000,6259499.661000
352076.727000,6259501.661000
352076.727000,6259503.661000
352076.727000,6259505.661000
352076.727000,6259507.661000
352076.727000,6259509.661000
352076.727000,6259511.661000
352076.727000,6259513.661000
352076.727000,6259515.661000
352076.727000,6259517.661000
352076.727000,6259519.661000
352076.727000,6259521.661000
352076.727000,6259523.661000
352076.727000,6259525.661000
352076.727000,6259527.661000
352076.727000,6259529.661000
352076.727000,6259531.661000
352076.727000,6259533.661000
352076.727000,6259535.661000
352076.727000,6259537.661000
352076.727000,6259539.661000
352076.727000,6259541.661000
352076.727000,6259543.661000
352076.727000,6259545.661000
352076.727000,6259547.661000
352076.727000,6259549.661000
352076.727000,6259551.661000
352076.727000,6259553.661000
352076.727000,6259555.661000
352076.727000,6259557.661000
352076.727000,6259559.661000
352076.727000,6259561.661000
352074.727000,6259561.661000
352072.727000,6259561.661000
352070.727000,6259561.661000
352068.727000,6259561.661000
352066.727000,6259561.661000
352064.727000,6259561.661000
352062.727000,6259561.661000
352060.727000,6259561.661000
352058.727000,6259561.661000
352056.727000,6259561.661000
352054.727000,6259561.661000
352052.727000,6259561.661000
352050.727000,6259561.661000
352048.727000,6259561.661000
352046.727000,6259561.661000
352044.727000,6259561.661000
352042.727000,6259561.661000
352040.727000,6259561.661000
352038.727000,6259561.661000
352036.727000,6259561.661000
352034.727000,6259561.661000
352032.727000,6259561.661000
352030.727000,6259561.661000
352028.727000,6259561.661000
352026.727000,6259561.661000
352024.727000,6259561.661000
352022.727000,6259561.661000
352020.727000,6259561.661000
352018.727000,6259561.661000
352016.727000,6259561.661000
352014.727000,6259561.661000
352012.727000,6259561.661000
352010.727000,6259561.661000
352008.727000,6259561.661000
352006.727000,6259561.661000
352004.727000,6259561.661000
352002.727000,6259561.661000
352000.727000,6259561.661000
351998.727000,6259561.661000
351996.727000,6259561.661000
351994.727000,6259561.661000
